mass,energy,peak,ds
2.08e+30,2.0000000000000003e+43,0.11045909004296775,16.05
2.08e+30,2.5e+43,0.11845438009596704,15.350000000000005
2.08e+30,3e+43,0.12528112499577826,14.850000000000005
2.08e+30,3.5e+43,0.13125976181809698,14.450000000000006
2.08e+30,4e+43,0.13659259622622152,14.25
2.08e+30,4.5e+43,0.1414148353699375,13.95
2.08e+30,5e+43,0.14582077544973818,13.75
2.08e+30,5.500000000000001e+43,0.1498854046273372,13.45
2.08e+30,6.000000000000001e+43,0.1536574946395477,13.25
2.08e+30,6.500000000000002e+43,0.1571804612691076,13.05
2.08e+30,7.000000000000002e+43,0.16048733297098644,12.950000000000003
2.08e+30,7.500000000000003e+43,0.16360346513183316,12.850000000000003
2.08e+30,8.000000000000003e+43,0.16655367754350278,12.650000000000002
2.08e+30,8.500000000000004e+43,0.16935348619972468,12.550000000000002
2.08e+30,9.000000000000004e+43,0.172020540955219,12.350000000000001
2.08e+30,9.500000000000004e+43,0.17456432480542824,12.250000000000002
2.1e+30,1e+43,0.08725634813580138,18.350000000000005
2.1e+30,1.5e+43,0.09979425011811663,16.949999999999996
2.1e+30,2.0000000000000003e+43,0.10945874916069402,16.049999999999994
2.1e+30,2.5e+43,0.11740293486079842,15.450000000000006
2.1e+30,3e+43,0.12418797293832046,14.950000000000006
2.1e+30,3.5e+43,0.13013092879287805,14.649999999999995
2.1e+30,4e+43,0.13543437791854365,14.25
2.1e+30,4.5e+43,0.14022943824108888,13.950000000000003
2.1e+30,5e+43,0.14461241204447658,13.75
2.1e+30,5.500000000000001e+43,0.1486536360774418,13.450000000000003
2.1e+30,6.000000000000001e+43,0.15240505556452633,13.25
2.1e+30,6.500000000000002e+43,0.1559097939923165,13.05
2.1e+30,7.000000000000002e+43,0.15920067780442237,12.95
2.1e+30,7.500000000000003e+43,0.16230292632190654,12.850000000000001
2.1e+30,8.000000000000003e+43,0.165236014493327,12.750000000000004
2.1e+30,8.500000000000004e+43,0.16802483033290253,12.550000000000002
2.1e+30,9.000000000000004e+43,0.17067684382576517,12.450000000000005
2.1e+30,9.500000000000004e+43,0.17321044099452154,12.350000000000003
2.12e+30,1e+43,0.08642342745600397,6.150000000000002
2.12e+30,1.5e+43,0.09887365100037845,17.05
2.12e+30,2.0000000000000003e+43,0.10847397665634753,16.15
2.12e+30,2.5e+43,0.1163689710690813,15.55
2.12e+30,3e+43,0.12311239213335337,15.05
2.12e+30,3.5e+43,0.12902125932583824,14.650000000000002
2.12e+30,4e+43,0.1342928588213995,14.25
2.12e+30,4.5e+43,0.13906087137526457,13.95
2.12e+30,5e+43,0.14342094936088512,13.75
2.12e+30,5.500000000000001e+43,0.14743886974973036,13.55
2.12e+30,6.000000000000001e+43,0.15117278277830198,13.450000000000003
2.12e+30,6.500000000000002e+43,0.15465960084558386,13.25
2.12e+30,7.000000000000002e+43,0.15793197597987962,13.05
2.12e+30,7.500000000000003e+43,0.1610194445669267,12.850000000000001
2.12e+30,8.000000000000003e+43,0.16394059584581958,12.750000000000002
2.12e+30,8.500000000000004e+43,0.16671320446543747,12.650000000000002
2.12e+30,9.000000000000004e+43,0.16935413023109316,12.550000000000002
2.12e+30,9.500000000000004e+43,0.17187640609797894,12.450000000000003
2.14e+30,1e+43,0.08560481259837863,6.350000000000001
2.14e+30,1.5e+43,0.09796774556679551,17.250000000000004
2.14e+30,2.0000000000000003e+43,0.10750584711072636,16.35
2.14e+30,2.5e+43,0.11535107389273459,15.650000000000002
2.14e+30,3e+43,0.12205378963315021,15.150000000000002
2.14e+30,3.5e+43,0.12792770503524026,14.750000000000007
2.14e+30,4e+43,0.13316809611152916,14.450000000000003
2.14e+30,4.5e+43,0.13791023819112794,14.150000000000002
2.14e+30,5e+43,0.14224599840606875,13.850000000000001
2.14e+30,5.500000000000001e+43,0.14624478917302342,13.650000000000002
2.14e+30,6.000000000000001e+43,0.14995844656281268,13.45
2.14e+30,6.500000000000002e+43,0.15342741626658898,13.25
2.14e+30,7.000000000000002e+43,0.156684167483979,13.150000000000002
2.14e+30,7.500000000000003e+43,0.15975368643028878,12.950000000000003
2.14e+30,8.000000000000003e+43,0.16266178530835665,12.750000000000004
2.14e+30,8.500000000000004e+43,0.16542065777324141,12.750000000000004
2.14e+30,9.000000000000004e+43,0.16805037719556465,12.550000000000002
2.14e+30,9.500000000000004e+43,0.1705589122823515,12.450000000000005
2.16e+30,1e+43,0.08479959164577128,6.350000000000001
2.16e+30,1.5e+43,0.09707713691031934,17.350000000000005
2.16e+30,2.0000000000000003e+43,0.1065526457303021,16.349999999999994
2.16e+30,2.5e+43,0.1143484007041414,15.750000000000007
2.16e+30,3e+43,0.12101070404031697,15.250000000000007
2.16e+30,3.5e+43,0.12684989109164063,14.75
2.16e+30,4e+43,0.13206187251033022,14.45
2.16e+30,4.5e+43,0.13677755487210788,14.149999999999999
2.16e+30,5e+43,0.14108882809556025,13.95
2.16e+30,5.500000000000001e+43,0.14506687542387295,13.649999999999999
2.16e+30,6.000000000000001e+43,0.14876031839123716,13.450000000000003
2.16e+30,6.500000000000002e+43,0.1522114638282989,13.25
2.16e+30,7.000000000000002e+43,0.15545258158787517,13.150000000000002
2.16e+30,7.500000000000003e+43,0.15850852182993175,13.05
2.16e+30,8.000000000000003e+43,0.1613992171403526,12.850000000000001
2.16e+30,8.500000000000004e+43,0.16414788672085784,12.750000000000002
2.16e+30,9.000000000000004e+43,0.1667627953828223,12.55
2.16e+30,9.500000000000004e+43,0.1692605525803048,12.550000000000002
2.18e+30,1e+43,0.08400735423271519,6.349999999999998
2.18e+30,1.5e+43,0.09620040941665625,17.35
2.18e+30,2.0000000000000003e+43,0.10561390525394232,16.449999999999996
2.18e+30,2.5e+43,0.11336059488265089,15.75
2.18e+30,3e+43,0.11998277488653585,15.25
2.18e+30,3.5e+43,0.12578765483506443,14.950000000000003
2.18e+30,4e+43,0.1309711577791276,14.55
2.18e+30,4.5e+43,0.13566050108266867,14.25
2.18e+30,5e+43,0.13994949495279033,13.950000000000003
2.18e+30,5.500000000000001e+43,0.1439047482514528,13.75
2.18e+30,6.000000000000001e+43,0.14757924873933825,13.650000000000002
2.18e+30,6.500000000000002e+43,0.15101303846939906,13.450000000000003
2.18e+30,7.000000000000002e+43,0.1542368606144464,13.149999999999999
2.18e+30,7.500000000000003e+43,0.15727918210169903,13.05
2.18e+30,8.000000000000003e+43,0.16015750305514745,12.950000000000003
2.18e+30,8.500000000000004e+43,0.16289091071937856,12.750000000000004
2.18e+30,9.000000000000004e+43,0.1654942062795978,12.750000000000004
2.18e+30,9.500000000000004e+43,0.167981539974756,12.550000000000002
2.2e+30,1e+43,0.08322778703692148,6.350000000000001
2.2e+30,1.5e+43,0.09533723328924737,17.450000000000003
2.2e+30,2.0000000000000003e+43,0.1046892863550894,16.55
2.2e+30,2.5e+43,0.11238816463510781,15.950000000000003
2.2e+30,3e+43,0.11897070954688964,15.450000000000003
2.2e+30,3.5e+43,0.12474294696461499,14.95
2.2e+30,4e+43,0.12989559995137928,14.549999999999994
2.2e+30,4.5e+43,0.1345587246471339,14.25
2.2e+30,5e+43,0.13882550060060928,14.05
2.2e+30,5.500000000000001e+43,0.14276024476071897,13.850000000000001
2.2e+30,6.000000000000001e+43,0.1464168271712608,13.650000000000002
2.2e+30,6.500000000000002e+43,0.14983315274489106,13.45
2.2e+30,7.000000000000002e+43,0.1530411351461331,13.25
2.2e+30,7.500000000000003e+43,0.1560653882268683,13.150000000000002
2.2e+30,8.000000000000003e+43,0.15893188949684017,12.95
2.2e+30,8.500000000000004e+43,0.16165117433282053,12.950000000000003
2.2e+30,9.000000000000004e+43,0.1642440747941237,12.750000000000002
2.2e+30,9.500000000000004e+43,0.166717871272667,12.650000000000002
2.22e+30,1e+43,0.08246058668883298,6.449999999999999
2.22e+30,1.5e+43,0.0944872891857921,17.550000000000004
2.22e+30,2.0000000000000003e+43,0.10377907951911892,16.649999999999995
2.22e+30,2.5e+43,0.11143102858635985,15.949999999999996
2.22e+30,3e+43,0.11797438310872797,15.45
2.22e+30,3.5e+43,0.12371287178132057,15.05
2.22e+30,4e+43,0.1288362457455279,14.749999999999996
2.22e+30,4.5e+43,0.1334747176638201,14.349999999999994
2.22e+30,5e+43,0.1377165048977215,14.05
2.22e+30,5.500000000000001e+43,0.141632661203508,13.850000000000001
2.22e+30,6.000000000000001e+43,0.1452694645202546,13.649999999999999
2.22e+30,6.500000000000002e+43,0.14866834626361722,13.450000000000003
2.22e+30,7.000000000000002e+43,0.15186102387197864,13.350000000000001
2.22e+30,7.500000000000003e+43,0.15487197572233832,13.25
2.22e+30,8.000000000000003e+43,0.15772135924322764,13.05
2.22e+30,8.500000000000004e+43,0.16043063625655385,12.950000000000003
2.22e+30,9.000000000000004e+43,0.16300895427207412,12.750000000000004
2.22e+30,9.500000000000004e+43,0.1654721722610287,12.750000000000004
2.24e+30,1e+43,0.08170562839786524,6.550000000000001
2.24e+30,1.5e+43,0.09365054913659315,17.65
2.24e+30,2.0000000000000003e+43,0.10288331646430389,16.749999999999996
2.24e+30,2.5e+43,0.11048772115207656,16.05
2.24e+30,3e+43,0.11699215422980452,15.450000000000006
2.24e+30,3.5e+43,0.12269710044305616,15.049999999999994
2.24e+30,4e+43,0.12779301419104103,14.750000000000007
2.24e+30,4.5e+43,0.1324058179197255,14.45
2.24e+30,5e+43,0.13662582720669578,14.149999999999999
2.24e+30,5.500000000000001e+43,0.14051975454722052,13.950000000000003
2.24e+30,6.000000000000001e+43,0.14413690559547906,13.75
2.24e+30,6.500000000000002e+43,0.1475189781534177,13.650000000000002
2.24e+30,7.000000000000002e+43,0.15069565701088602,13.350000000000001
2.24e+30,7.500000000000003e+43,0.15369326535665132,13.25
2.24e+30,8.000000000000003e+43,0.1565300351286553,13.150000000000002
2.24e+30,8.500000000000004e+43,0.15922476878561614,12.95
2.24e+30,9.000000000000004e+43,0.16179169574844068,12.850000000000001
2.24e+30,9.500000000000004e+43,0.16424460808260768,12.750000000000002
2.26e+30,1e+43,0.08096309152054815,6.550000000000001
2.26e+30,1.5e+43,0.09282735841608546,17.750000000000004
2.26e+30,2.0000000000000003e+43,0.10200069297849422,16.750000000000007
2.26e+30,2.5e+43,0.10955792869509469,16.049999999999994
2.26e+30,3e+43,0.11602370616565946,15.549999999999994
2.26e+30,3.5e+43,0.12169636401213799,15.249999999999996
2.26e+30,4e+43,0.1267638851620578,14.75
2.26e+30,4.5e+43,0.131351132235248,14.450000000000006
2.26e+30,5e+43,0.13554948993128943,14.25
2.26e+30,5.500000000000001e+43,0.13942221535019306,14.05
2.26e+30,6.000000000000001e+43,0.14302303568492342,13.850000000000001
2.26e+30,6.500000000000002e+43,0.1463880064530172,13.650000000000002
2.26e+30,7.000000000000002e+43,0.14954849130192327,13.45
2.26e+30,7.500000000000003e+43,0.15252894817431661,13.25
2.26e+30,8.000000000000003e+43,0.15535418504431744,13.150000000000002
2.26e+30,8.500000000000004e+43,0.15803511039007523,13.05
2.26e+30,9.000000000000004e+43,0.16059172307530498,12.950000000000003
2.26e+30,9.500000000000004e+43,0.163031298266958,12.750000000000004
2.28e+30,1e+43,0.08023205828915425,6.550000000000001
2.28e+30,1.5e+43,0.09201648212177035,17.850000000000005
2.28e+30,2.0000000000000003e+43,0.10113091022950024,16.849999999999994
2.28e+30,2.5e+43,0.10864226446211815,16.249999999999996
2.28e+30,3e+43,0.11507027939091771,15.650000000000002
2.28e+30,3.5e+43,0.12071093231751516,15.250000000000007
2.28e+30,4e+43,0.1257485497895755,14.850000000000005
2.28e+30,4.5e+43,0.13031180053671484,14.649999999999995
2.28e+30,5e+43,0.13448711250617276,14.25
2.28e+30,5.500000000000001e+43,0.13834171851886123,14.05
2.28e+30,6.000000000000001e+43,0.14192317574821386,13.850000000000001
2.28e+30,6.500000000000002e+43,0.14527106199657147,13.649999999999999
2.28e+30,7.000000000000002e+43,0.14841654814732777,13.55
2.28e+30,7.500000000000003e+43,0.15138374006416894,13.350000000000001
2.28e+30,8.000000000000003e+43,0.1541923616881446,13.149999999999999
2.28e+30,8.500000000000004e+43,0.15686344895567067,13.05
2.28e+30,9.000000000000004e+43,0.15940570466594062,12.95
2.28e+30,9.500000000000004e+43,0.16183555012259537,12.850000000000001
2.3e+30,1e+43,0.07951226113044428,6.549999999999997
2.3e+30,1.5e+43,0.09121763868278156,17.85
2.3e+30,2.0000000000000003e+43,0.100274100027498,17.049999999999997
2.3e+30,2.5e+43,0.10774056567033574,16.250000000000007
2.3e+30,3e+43,0.1141307959673266,15.750000000000007
2.3e+30,3.5e+43,0.11973882206710292,15.25
2.3e+30,4e+43,0.12474965944312943,14.95
2.3e+30,4.5e+43,0.1292879620284064,14.650000000000002
2.3e+30,5e+43,0.13344096618944126,14.450000000000003
2.3e+30,5.500000000000001e+43,0.13727488488167683,14.149999999999999
2.3e+30,6.000000000000001e+43,0.14083703103523815,13.850000000000001
2.3e+30,6.500000000000002e+43,0.14416818937821696,13.75
2.3e+30,7.000000000000002e+43,0.14729832686844585,13.55
2.3e+30,7.500000000000003e+43,0.15025242786560597,13.45
2.3e+30,8.000000000000003e+43,0.1530488262302724,13.25
2.3e+30,8.500000000000004e+43,0.15570543340399223,13.150000000000002
2.3e+30,9.000000000000004e+43,0.15823713433692782,13.05
2.3e+30,9.500000000000004e+43,0.1606561502389391,12.950000000000003
2.32e+30,1e+43,0.0788034407227527,6.650000000000002
2.32e+30,1.5e+43,0.090430555185255,17.950000000000003
2.32e+30,2.0000000000000003e+43,0.09943074320448536,17.050000000000004
2.32e+30,2.5e+43,0.10685145958691383,16.349999999999994
2.32e+30,3e+43,0.11320415340495306,15.75
2.32e+30,3.5e+43,0.11877974409436662,15.350000000000005
2.32e+30,4e+43,0.12376399112504255,15.05
2.32e+30,4.5e+43,0.128277365150036,14.649999999999999
2.32e+30,5e+43,0.13240924765589634,14.45
2.32e+30,5.500000000000001e+43,0.13622184297842674,14.25
2.32e+30,6.000000000000001e+43,0.1397681705537944,14.05
2.32e+30,6.500000000000002e+43,0.14308301719582248,13.850000000000001
2.32e+30,7.000000000000002e+43,0.14619720346573756,13.650000000000002
2.32e+30,7.500000000000003e+43,0.14913459656894945,13.55
2.32e+30,8.000000000000003e+43,0.15191958147508333,13.350000000000001
2.32e+30,8.500000000000004e+43,0.1545632709077366,13.25
2.32e+30,9.000000000000004e+43,0.15708413705972826,13.05
2.32e+30,9.500000000000004e+43,0.15949001221431833,12.95
2.34e+30,1e+43,0.07810562803024461,6.75
2.34e+30,1.5e+43,0.08965604992595227,18.150000000000006
2.34e+30,2.0000000000000003e+43,0.0985993547345308,17.149999999999995
2.34e+30,2.5e+43,0.10597466975311352,16.35
2.34e+30,3e+43,0.1122903016334128,15.950000000000003
2.34e+30,3.5e+43,0.11783586055783787,15.45
2.34e+30,4e+43,0.12279118059327664,15.049999999999994
2.34e+30,4.5e+43,0.12728034313470465,14.850000000000001
2.34e+30,5e+43,0.13139053895527184,14.450000000000006
2.34e+30,5.500000000000001e+43,0.13518544667054147,14.25
2.34e+30,6.000000000000001e+43,0.13871280911393125,14.05
2.34e+30,6.500000000000002e+43,0.1420109114962073,13.850000000000001
2.34e+30,7.000000000000002e+43,0.14511038532541154,13.649999999999999
2.34e+30,7.500000000000003e+43,0.148034964767074,13.55
2.34e+30,8.000000000000003e+43,0.15080339942876106,13.350000000000001
2.34e+30,8.500000000000004e+43,0.15343739943999551,13.25
2.34e+30,9.000000000000004e+43,0.1559441307578421,13.05
2.34e+30,9.500000000000004e+43,0.1583416549979851,13.05
2.36e+30,1e+43,0.07741884175985721,6.75
2.36e+30,1.5e+43,0.08889291208948538,18.15
2.36e+30,2.0000000000000003e+43,0.09777967085383069,17.150000000000002
2.36e+30,2.5e+43,0.10511143170794933,16.550000000000004
2.36e+30,3e+43,0.1113908411056348,15.949999999999996
2.36e+30,3.5e+43,0.11690464309437461,15.55
2.36e+30,4e+43,0.12183296326381418,15.150000000000002
2.36e+30,4.5e+43,0.12629871679833082,14.849999999999994
2.36e+30,5e+43,0.13038658591295166,14.55
2.36e+30,5.500000000000001e+43,0.13416178672843954,14.349999999999994
2.36e+30,6.000000000000001e+43,0.13767023286242833,14.05
2.36e+30,6.500000000000002e+43,0.1409521172365205,13.95
2.36e+30,7.000000000000002e+43,0.14403635509301532,13.75
2.36e+30,7.500000000000003e+43,0.14694807665877171,13.55
2.36e+30,8.000000000000003e+43,0.14970519620038805,13.45
2.36e+30,8.500000000000004e+43,0.15232423911914114,13.25
2.36e+30,9.000000000000004e+43,0.15482175359318792,13.25
2.36e+30,9.500000000000004e+43,0.1572073993939791,13.05
2.38e+30,1e+43,0.07674228839551417,6.75
2.38e+30,1.5e+43,0.08814074283976067,18.250000000000004
2.38e+30,2.0000000000000003e+43,0.09697214286137495,17.350000000000005
2.38e+30,2.5e+43,0.10426042681638499,16.55
2.38e+30,3e+43,0.11050336019968447,16.05
2.38e+30,3.5e+43,0.11598558478376866,15.549999999999994
2.38e+30,4e+43,0.12088802021880764,15.250000000000007
2.38e+30,4.5e+43,0.12532944201350182,14.850000000000005
2.38e+30,5e+43,0.12939668678481073,14.650000000000002
2.38e+30,5.500000000000001e+43,0.13315091629423023,14.450000000000003
2.38e+30,6.000000000000001e+43,0.13664397812971976,14.149999999999999
2.38e+30,6.500000000000002e+43,0.13990987700594046,13.950000000000003
2.38e+30,7.000000000000002e+43,0.14297889842626305,13.850000000000001
2.38e+30,7.500000000000003e+43,0.1458745382875959,13.650000000000002
2.38e+30,8.000000000000003e+43,0.14861964995700694,13.450000000000003
2.38e+30,8.500000000000004e+43,0.15122713595299034,13.350000000000001
2.38e+30,9.000000000000004e+43,0.15371280297827092,13.25
2.38e+30,9.500000000000004e+43,0.1560857557451549,13.150000000000002
2.4e+30,1e+43,0.07607573852700553,6.75
2.4e+30,1.5e+43,0.08739930081587824,18.350000000000005
2.4e+30,2.0000000000000003e+43,0.09617670737091705,17.35
2.4e+30,2.5e+43,0.10342091767150131,16.650000000000002
2.4e+30,3e+43,0.10962760508480766,16.049999999999994
2.4e+30,3.5e+43,0.11508004229182692,15.650000000000002
2.4e+30,4e+43,0.11995507765493435,15.25
2.4e+30,4.5e+43,0.1243725016349194,15.050000000000008
2.4e+30,5e+43,0.12841892790174156,14.649999999999999
2.4e+30,5.500000000000001e+43,0.1321558694610062,14.45
2.4e+30,6.000000000000001e+43,0.13563034734695095,14.25
2.4e+30,6.500000000000002e+43,0.13887982499429521,14.05
2.4e+30,7.000000000000002e+43,0.14193440273816793,13.850000000000001
2.4e+30,7.500000000000003e+43,0.1448174451189234,13.75
2.4e+30,8.000000000000003e+43,0.14754721713807822,13.650000000000002
2.4e+30,8.500000000000004e+43,0.1501442136667552,13.45
2.4e+30,9.000000000000004e+43,0.1526165473125263,13.349999999999998
2.4e+30,9.500000000000004e+43,0.15498211912935944,13.150000000000002
2.42e+30,1e+43,0.07541896960671865,6.75
2.42e+30,1.5e+43,0.086669445664133,8.05
2.42e+30,2.0000000000000003e+43,0.09539219990932603,17.450000000000003
2.42e+30,2.5e+43,0.10259318627909496,16.749999999999996
2.42e+30,3e+43,0.10876500329989254,16.249999999999996
2.42e+30,3.5e+43,0.11418716502844117,15.750000000000007
2.42e+30,4e+43,0.11903538642114814,15.349999999999994
2.42e+30,4.5e+43,0.1234304613342673,15.05
2.42e+30,5e+43,0.12745496556423622,14.750000000000007
2.42e+30,5.500000000000001e+43,0.13117271080845716,14.450000000000006
2.42e+30,6.000000000000001e+43,0.13462865076643732,14.25
2.42e+30,6.500000000000002e+43,0.13786283117087142,14.150000000000002
2.42e+30,7.000000000000002e+43,0.14090193461733577,13.95
2.42e+30,7.500000000000003e+43,0.14377224171824604,13.75
2.42e+30,8.000000000000003e+43,0.14649109823558404,13.650000000000002
2.42e+30,8.500000000000004e+43,0.14907314900685886,13.450000000000003
2.42e+30,9.000000000000004e+43,0.15153742720278066,13.350000000000001
2.42e+30,9.500000000000004e+43,0.15389022843027375,13.25
2.44e+30,1e+43,0.07477258558395804,6.949999999999999
2.44e+30,1.5e+43,0.08594997794099388,8.150000000000002
2.44e+30,2.0000000000000003e+43,0.09461838712279967,17.449999999999996
2.44e+30,2.5e+43,0.10177789850992602,16.85
2.44e+30,3e+43,0.10791424551993939,16.250000000000007
2.44e+30,3.5e+43,0.11330564631740825,15.75
2.44e+30,4e+43,0.11812864606758984,15.45
2.44e+30,4.5e+43,0.12249995713635645,15.049999999999994
2.44e+30,5e+43,0.12650430500211837,14.849999999999994
2.44e+30,5.500000000000001e+43,0.13020182150756213,14.649999999999995
2.44e+30,6.000000000000001e+43,0.1336428037071427,14.349999999999994
2.44e+30,6.500000000000002e+43,0.13686088075088876,14.149999999999999
2.44e+30,7.000000000000002e+43,0.1398858119519311,13.950000000000003
2.44e+30,7.500000000000003e+43,0.1427407247689081,13.850000000000001
2.44e+30,8.000000000000003e+43,0.14544657294737462,13.649999999999999
2.44e+30,8.500000000000004e+43,0.14801880834138034,13.55
2.44e+30,9.000000000000004e+43,0.15046982662780986,13.350000000000001
2.44e+30,9.500000000000004e+43,0.1528122413904163,13.349999999999998
2.46e+30,1e+43,0.07413556718000366,6.949999999999999
2.46e+30,1.5e+43,0.08524053227506631,8.149999999999999
2.46e+30,2.0000000000000003e+43,0.09385640121478106,17.65
2.46e+30,2.5e+43,0.10097335349805273,16.849999999999994
2.46e+30,3e+43,0.10707444636290411,16.25
2.46e+30,3.5e+43,0.11243641619455118,15.950000000000003
2.46e+30,4e+43,0.1172331201419182,15.450000000000006
2.46e+30,4.5e+43,0.12158100193948954,15.249999999999996
2.46e+30,5e+43,0.12556498796292126,14.850000000000005
2.46e+30,5.500000000000001e+43,0.12924558790175328,14.650000000000002
2.46e+30,6.000000000000001e+43,0.1326683516733743,14.45
2.46e+30,6.500000000000002e+43,0.13587031489367285,14.150000000000002
2.46e+30,7.000000000000002e+43,0.13888105570640233,14.05
2.46e+30,7.500000000000003e+43,0.14172357211817152,13.850000000000001
2.46e+30,8.000000000000003e+43,0.1444158783110105,13.75
2.46e+30,8.500000000000004e+43,0.1469762185835767,13.55
2.46e+30,9.000000000000004e+43,0.14941612047262706,13.45
2.46e+30,9.500000000000004e+43,0.1517491860974951,13.350000000000001
2.48e+30,1e+43,0.07350768642215387,6.949999999999999
2.48e+30,1.5e+43,0.08454108873265206,8.25
2.48e+30,2.0000000000000003e+43,0.09310488237342168,17.750000000000004
2.48e+30,2.5e+43,0.10017932845681726,16.949999999999996
2.48e+30,3e+43,0.10624652540691626,16.450000000000003
2.48e+30,3.5e+43,0.11157952387897734,15.949999999999996
2.48e+30,4e+43,0.11634993579554306,15.55
2.48e+30,4.5e+43,0.12067612529419487,15.250000000000007
2.48e+30,5e+43,0.12463894327804428,14.95
2.48e+30,5.500000000000001e+43,0.12830046549280605,14.649999999999999
2.48e+30,6.000000000000001e+43,0.13170581156031455,14.550000000000008
2.48e+30,6.500000000000002e+43,0.1348929766042948,14.350000000000001
2.48e+30,7.000000000000002e+43,0.13788877101343722,14.150000000000002
2.48e+30,7.500000000000003e+43,0.1407175281829942,13.850000000000001
2.48e+30,8.000000000000003e+43,0.1433990696065434,13.75
2.48e+30,8.500000000000004e+43,0.14594618324816303,13.650000000000002
2.48e+30,9.000000000000004e+43,0.14837662053873235,13.55
2.48e+30,9.500000000000004e+43,0.15069710013563514,13.350000000000001
2.5e+30,1e+43,0.0728887458294943,6.950000000000003
2.5e+30,1.5e+43,0.08385228152836363,8.25
2.5e+30,2.0000000000000003e+43,0.09236336548417262,17.749999999999996
2.5e+30,2.5e+43,0.09939744635140427,17.050000000000004
2.5e+30,3e+43,0.10543024006366584,16.449999999999996
2.5e+30,3.5e+43,0.11073325532773182,15.950000000000006
2.5e+30,4e+43,0.1154790701810973,15.650000000000002
2.5e+30,4.5e+43,0.11978203694599676,15.25
2.5e+30,5e+43,0.12372514009688303,15.05
2.5e+30,5.500000000000001e+43,0.12736749615011306,14.850000000000001
2.5e+30,6.000000000000001e+43,0.1307575453389403,14.55
2.5e+30,6.500000000000002e+43,0.13392887957070465,14.349999999999994
2.5e+30,7.000000000000002e+43,0.13691074146368487,14.149999999999999
2.5e+30,7.500000000000003e+43,0.13972589377993455,14.05
2.5e+30,8.000000000000003e+43,0.14239309679801915,13.75
2.5e+30,8.500000000000004e+43,0.14493096456764007,13.75
2.5e+30,9.000000000000004e+43,0.14734788489114592,13.55
2.5e+30,9.500000000000004e+43,0.14966056326642257,13.45
2.52e+30,1e+43,0.07227936729012768,7.050000000000001
2.52e+30,1.5e+43,0.08317284842003057,8.25
2.52e+30,2.0000000000000003e+43,0.09163234875173512,17.95
2.52e+30,2.5e+43,0.09862572669245309,17.149999999999995
2.52e+30,3e+43,0.10462420876838166,16.55
2.52e+30,3.5e+43,0.10989843131024027,16.149999999999995
2.52e+30,4e+43,0.11461869757251368,15.649999999999999
2.52e+30,4.5e+43,0.11889909559699385,15.450000000000003
2.52e+30,5e+43,0.12282194974670504,15.049999999999994
2.52e+30,5.500000000000001e+43,0.1264477356728927,14.849999999999994
2.52e+30,6.000000000000001e+43,0.12981991733756235,14.549999999999994
2.52e+30,6.500000000000002e+43,0.13297543094200956,14.350000000000005
2.52e+30,7.000000000000002e+43,0.13594334199962274,14.150000000000002
2.52e+30,7.500000000000003e+43,0.13874628589383925,14.05
2.52e+30,8.000000000000003e+43,0.14140202583691652,13.95
2.52e+30,8.500000000000004e+43,0.14392629496814963,13.75
2.52e+30,9.000000000000004e+43,0.14633458000256083,13.650000000000002
2.52e+30,9.500000000000004e+43,0.14863566221567864,13.450000000000003
2.54e+30,1e+43,0.07167857036720049,7.050000000000001
2.54e+30,1.5e+43,0.0825025937213382,8.25
2.54e+30,2.0000000000000003e+43,0.09091179859084372,17.950000000000003
2.54e+30,2.5e+43,0.09786385470023617,17.150000000000002
2.54e+30,3e+43,0.10382913858250262,16.649999999999995
2.54e+30,3.5e+43,0.10907534913559906,16.150000000000002
2.54e+30,4e+43,0.11377012212716764,15.750000000000007
2.54e+30,4.5e+43,0.11802914640183802,15.45
2.54e+30,5e+43,0.12193187272850078,15.150000000000002
2.54e+30,5.500000000000001e+43,0.1255383738962868,14.850000000000005
2.54e+30,6.000000000000001e+43,0.1288945532600862,14.650000000000002
2.54e+30,6.500000000000002e+43,0.1320357296827656,14.45
2.54e+30,7.000000000000002e+43,0.13498919951363847,14.350000000000001
2.54e+30,7.500000000000003e+43,0.1377774911639383,14.150000000000002
2.54e+30,8.000000000000003e+43,0.14042218560816958,13.950000000000003
2.54e+30,8.500000000000004e+43,0.142935661648542,13.850000000000001
2.54e+30,9.000000000000004e+43,0.14533234362687342,13.649999999999999
2.54e+30,9.500000000000004e+43,0.1476226131899673,13.55
2.56e+30,1e+43,0.07108613911267411,7.049999999999997
2.56e+30,1.5e+43,0.08184211270791267,8.349999999999998
2.56e+30,2.0000000000000003e+43,0.09020061343938986,18.049999999999997
2.56e+30,2.5e+43,0.09711310649473598,17.350000000000005
2.56e+30,3e+43,0.10304524677946642,16.650000000000002
2.56e+30,3.5e+43,0.10826221567548469,16.15
2.56e+30,4e+43,0.11293298121333804,15.849999999999994
2.56e+30,4.5e+43,0.11716929903099901,15.450000000000006
2.56e+30,5e+43,0.12105272814429448,15.149999999999999
2.56e+30,5.500000000000001e+43,0.12464138583581887,14.95
2.56e+30,6.000000000000001e+43,0.12798161062388155,14.750000000000007
2.56e+30,6.500000000000002e+43,0.13110723733386606,14.55
2.56e+30,7.000000000000002e+43,0.13404700183932464,14.349999999999994
2.56e+30,7.500000000000003e+43,0.13682330664354064,14.149999999999999
2.56e+30,8.000000000000003e+43,0.13945375373159777,14.05
2.56e+30,8.500000000000004e+43,0.14195680913154526,13.850000000000001
